(0.295199,-0.00546175,0), (0.294232,-0.00326584,0), (0.293248,-0.00108456,0), (0,0,0), (0.291232,0.00323367,0), 
(0.295199,-0.00546175,0), (0.294232,-0.00326584,0), (0.293248,-0.00108456,0), (0,0,0), (0.291232,0.00323367,0), 
(0.2942,-0.00544325,0), (0.294232,-0.00326584,0), (0.293248,-0.00108456,0), (0,0,0), (0.291232,0.00323367,0), 
(0.296199,-0.00548025,0), (0.295232,-0.00327694,0), (0.294248,-0.00108826,0), (0,0,0), (0.292232,0.00324477,0), 
(0.295199,-0.00546175,0), (0.294232,-0.00326584,0), (0.293248,-0.00108456,0), (0,0,0), (0.291232,0.00323367,0), 
(0.295199,-0.00546175,0), (0.294232,-0.00326584,0), (0.293248,-0.00108456,0), (0,0,0), (0.291232,0.00323367,0), 
(0.296199,-0.00548025,0), (0.294232,-0.00326584,0), (0.293248,-0.00108456,0), (0,0,0), (0.291232,0.00323367,0), 
(0.295199,-0.00546175,0), (0.294232,-0.00326584,0), (0.293248,-0.00108456,0), (0,0,0), (0.291232,0.00323367,0), 
(0.295199,-0.00546175,0), (0.294232,-0.00326584,0), (0.293248,-0.00108456,0), (0,0,0), (0.291232,0.00323367,0), 
(0.295199,-0.00546175,0), (0.294232,-0.00326584,0), (0.293248,-0.00108456,0), (0,0,0), (0.291232,0.00323367,0), 
(0.295199,-0.00546175,0), (0,-0,0), (0.294248,-0.00108826,0), (0,0,0), (0.292232,0.00324477,0), 
(0.296199,-0.00548025,0), (0.294232,-0.00326584,0), (0.293248,-0.00108456,0), (0,0,0), (0.291232,0.00323367,0), 
(0.2942,-0.00544325,0), (0,-0,0), (0.294248,-0.00108826,0), (0,0,0), (0.291232,0.00323367,0), 
(0.295199,-0.00546175,0), (0.294232,-0.00326584,0), (0.293248,-0.00108456,0), (0,0,0), (0.291232,0.00323367,0), 
(0.295199,-0.00546175,0), (0.294232,-0.00326584,0), (0.293248,-0.00108456,0), (0,0,0), (0.291232,0.00323367,0), 
(0.295199,-0.00546175,0), (0.294232,-0.00326584,0), (0.293248,-0.00108456,0), (0,0,0), (0.291232,0.00323367,0), 
(0.295199,-0.00546175,0), (0.294232,-0.00326584,0), (0.293248,-0.00108456,0), (0,0,0), (0.291232,0.00323367,0), 
(0.295199,-0.00546175,0), (0.294232,-0.00326584,0), (0.293248,-0.00108456,0), (0,0,0), (0.291232,0.00323367,0), 
(0.295199,-0.00546175,0), (0.294232,-0.00326584,0), (0.293248,-0.00108456,0), (0,0,0), (0.291232,0.00323367,0), 
(0.295199,-0.00546175,0), (0.294232,-0.00326584,0), (0.293248,-0.00108456,0), (0,0,0), (0.291232,0.00323367,0), 
(0.295199,-0.00546175,0), (0.294232,-0.00326584,0), (0.293248,-0.00108456,0), (0,0,0), (0.291232,0.00323367,0), 
(0.295199,-0.00546175,0), (0,-0,0), (0.294248,-0.00108826,0), (0,0,0), (0.292232,0.00324477,0), 
(0.2942,-0.00544325,0), (0.294232,-0.00326584,0), (0.292248,-0.00108086,0), (0,0,0), (0.291232,0.00323367,0), 
(0.296199,-0.00548025,0), (0.294232,-0.00326584,0), (0.293248,-0.00108456,0), (0,0,0), (0.291232,0.00323367,0), 
(0.295199,-0.00546175,0), (0.294232,-0.00326584,0), (0.293248,-0.00108456,0), (0,0,0), (0.291232,0.00323367,0), 
(0.295199,-0.00546175,0), (0.294232,-0.00326584,0), (0.293248,-0.00108456,0), (0,0,0), (0.291232,0.00323367,0), 
(0.295199,-0.00546175,0), (0.294232,-0.00326584,0), (0.292248,-0.00108086,0), (0,0,0), (0,0,0), 
(0.2942,-0.00544325,0), (0.294232,-0.00326584,0), (0.293248,-0.00108456,0), (0,0,0), (0,0,0), 
(0.295199,-0.00546175,0), (0.294232,-0.00326584,0), (0.293248,-0.00108456,0), (0,0,0), (0.291232,0.00323367,0), 
(0.295199,-0.00546175,0), (0.294232,-0.00326584,0), (0.293248,-0.00108456,0), (0,0,0), (0.291232,0.00323367,0), 
(0.295199,-0.00546175,0), (0.294232,-0.00326584,0), (0.293248,-0.00108456,0), (0,0,0), (0.291232,0.00323367,0), 
(0.295199,-0.00546175,0), (0.294232,-0.00326584,0), (0.293248,-0.00108456,0), (0,0,0), (0.291232,0.00323367,0), 
(0.295199,-0.00546175,0), (0.294232,-0.00326584,0), (0.293248,-0.00108456,0), (0,0,0), (0.291232,0.00323367,0), 
(0.295199,-0.00546175,0), (0.294232,-0.00326584,0), (0.293248,-0.00108456,0), (0,0,0), (0.291232,0.00323367,0), 
(0.295199,-0.00546175,0), (0.294232,-0.00326584,0), (0.293248,-0.00108456,0), (0,0,0), (0.291232,0.00323367,0), 
(0.295199,-0.00546175,0), (0.294232,-0.00326584,0), (0.293248,-0.00108456,0), (0,0,0), (0.291232,0.00323367,0), 
(0.295199,-0.00546175,0), (0.294232,-0.00326584,0), (0.293248,-0.00108456,0), (0,0,0), (0.291232,0.00323367,0), 
(0.295199,-0.00546175,0), (0.294232,-0.00326584,0), (0.293248,-0.00108456,0), (0,0,0), (0.291232,0.00323367,0), 
(0.295199,-0.00546175,0), (0.294232,-0.00326584,0), (0.293248,-0.00108456,0), (0,0,0), (0.291232,0.00323367,0), 
(0.295199,-0.00546175,0), (0.294232,-0.00326584,0), (0.293248,-0.00108456,0), (0,0,0), (0.291232,0.00323367,0), 
(0.295199,-0.00546175,0), (0.294232,-0.00326584,0), (0.293248,-0.00108456,0), (0,0,0), (0.291232,0.00323367,0), 
(0.295199,-0.00546175,0), (0.294232,-0.00326584,0), (0.293248,-0.00108456,0), (0,0,0), (0.291232,0.00323367,0), 
(0.295199,-0.00546175,0), (0.294232,-0.00326584,0), (0.293248,-0.00108456,0), (0,0,0), (0.291232,0.00323367,0), 
(0.2942,-0.00544325,0), (0,-0,0), (0.294248,-0.00108826,0), (0,0,0), (0.291232,0.00323367,0), 
(0.295199,-0.00546175,0), (0.294232,-0.00326584,0), (0.293248,-0.00108456,0), (0,0,0), (0.291232,0.00323367,0), 
(0.295199,-0.00546175,0), (0.294232,-0.00326584,0), (0.293248,-0.00108456,0), (0,0,0), (0.291232,0.00323367,0), 
(0.2942,-0.00544325,0), (0.294232,-0.00326584,0), (0.293248,-0.00108456,0), (0,0,0), (0.291232,0.00323367,0), 
(0.296199,-0.00548025,0), (0.294232,-0.00326584,0), (0.293248,-0.00108456,0), (0,0,0), (0.291232,0.00323367,0), 
(0.295199,-0.00546175,0), (0.294232,-0.00326584,0), (0.293248,-0.00108456,0), (0,0,0), (0.291232,0.00323367,0), 
(0.295199,-0.00546175,0), (0.294232,-0.00326584,0), (0.293248,-0.00108456,0), (0,0,0), (0.291232,0.00323367,0), 
(0.295199,-0.00546175,0), (0.294232,-0.00326584,0), (0.293248,-0.00108456,0), (0,0,0), (0.291232,0.00323367,0), 
(0.295199,-0.00546175,0), (0.294232,-0.00326584,0), (0.293248,-0.00108456,0), (0,0,0), (0.291232,0.00323367,0), 
(0.295199,-0.00546175,0), (0.294232,-0.00326584,0), (0.293248,-0.00108456,0), (0,0,0), (0.291232,0.00323367,0), 
(0.295199,-0.00546175,0), (0.294232,-0.00326584,0), (0.293248,-0.00108456,0), (0,0,0), (0.291232,0.00323367,0), 
(0.295199,-0.00546175,0), (0.294232,-0.00326584,0), (0.293248,-0.00108456,0), (0,0,0), (0.291232,0.00323367,0), 
(0.295199,-0.00546175,0), (0.294232,-0.00326584,0), (0.293248,-0.00108456,0), (0,0,0), (0.291232,0.00323367,0), 
(0.295199,-0.00546175,0), (0.294232,-0.00326584,0), (0,-0,0), (0,0,0), (0.291232,0.00323367,0), 
(0.295199,-0.00546175,0), (0.294232,-0.00326584,0), (0.293248,-0.00108456,0), (0,0,0), (0.291232,0.00323367,0), 
(0.295199,-0.00546175,0), (0.294232,-0.00326584,0), (0.293248,-0.00108456,0), (0,0,0), (0,0,0), 
(0.295199,-0.00546175,0), (0.294232,-0.00326584,0), (0.293248,-0.00108456,0), (0,0,0), (0.291232,0.00323367,0), 
(0.295199,-0.00546175,0), (0.294232,-0.00326584,0), (0.293248,-0.00108456,0), (0,0,0), (0.291232,0.00323367,0), 
(0.295199,-0.00546175,0), (0.294232,-0.00326584,0), (0.293248,-0.00108456,0), (0,0,0), (0.291232,0.00323367,0), 
(0.296199,-0.00548025,0), (0.294232,-0.00326584,0), (0.293248,-0.00108456,0), (0,0,0), (0.291232,0.00323367,0), 
(0.295199,-0.00546175,0), (0.294232,-0.00326584,0), (0.293248,-0.00108456,0), (0,0,0), (0.291232,0.00323367,0), 
(0.295199,-0.00546175,0), (0.294232,-0.00326584,0), (0.293248,-0.00108456,0), (0,0,0), (0.291232,0.00323367,0), 
(0.295199,-0.00546175,0), (0.294232,-0.00326584,0), (0.293248,-0.00108456,0), (0,0,0), (0.291232,0.00323367,0), 
(0.295199,-0.00546175,0), (0.294232,-0.00326584,0), (0.293248,-0.00108456,0), (0,0,0), (0.291232,0.00323367,0), 
(0.295199,-0.00546175,0), (0.294232,-0.00326584,0), (0.293248,-0.00108456,0), (0,0,0), (0.291232,0.00323367,0), 
(0.2942,-0.00544325,0), (0,-0,0), (0.294248,-0.00108826,0), (0,0,0), (0.291232,0.00323367,0), 
(0.295199,-0.00546175,0), (0.294232,-0.00326584,0), (0.293248,-0.00108456,0), (0,0,0), (0.291232,0.00323367,0), 
(0.295199,-0.00546175,0), (0.294232,-0.00326584,0), (0.293248,-0.00108456,0), (0,0,0), (0.291232,0.00323367,0), 
(0.2942,-0.00544325,0), (0,-0,0), (0.294248,-0.00108826,0), (0,0,0), (0.291232,0.00323367,0), 
(0.295199,-0.00546175,0), (0.294232,-0.00326584,0), (0.293248,-0.00108456,0), (0,0,0), (0.291232,0.00323367,0), 
(0.295199,-0.00546175,0), (0.294232,-0.00326584,0), (0.293248,-0.00108456,0), (0,0,0), (0.291232,0.00323367,0), 
(0.295199,-0.00546175,0), (0.294232,-0.00326584,0), (0.293248,-0.00108456,0), (0,0,0), (0.291232,0.00323367,0), 
(0.296199,-0.00548025,0), (0.294232,-0.00326584,0), (0.293248,-0.00108456,0), (0,0,0), (0.291232,0.00323367,0), 
(0.295199,-0.00546175,0), (0.294232,-0.00326584,0), (0.293248,-0.00108456,0), (0,0,0), (0.291232,0.00323367,0), 
(0.295199,-0.00546175,0), (0.294232,-0.00326584,0), (0.293248,-0.00108456,0), (0,0,0), (0.291232,0.00323367,0), 
