(1.11179,-0.0318131,0), (1.11009,-0.0190528,0), (1.10723,-0.00632995,0), (1.10723,0.00634221,0), (1.11409,0.0191338,0), 
(1.1108,-0.0317845,0), (1.11309,-0.0191043,0), (1.11023,-0.0063471,0), (1.11123,0.00636512,0), (1.11209,0.0190994,0), 
(1.1108,-0.0317845,0), (1.11209,-0.0190871,0), (1.10923,-0.00634139,0), (1.11023,0.0063594,0), (1.11309,0.0191166,0), 
(1.11479,-0.031899,0), (1.11009,-0.0190528,0), (1.10823,-0.00633567,0), (1.10623,0.00633648,0), (1.11109,0.0190822,0), 
(1.11479,-0.031899,0), (1.11109,-0.0190699,0), (1.10923,-0.00634139,0), (1.10723,0.00634221,0), (1.11109,0.0190822,0), 
(1.11479,-0.031899,0), (1.11109,-0.0190699,0), (1.11023,-0.0063471,0), (1.10723,0.00634221,0), (1.11009,0.0190651,0), 
(1.11379,-0.0318704,0), (1.11009,-0.0190528,0), (1.11023,-0.0063471,0), (1.11123,0.00636512,0), (1.10909,0.0190479,0), 
(1.1108,-0.0317845,0), (1.11309,-0.0191043,0), (1.11023,-0.0063471,0), (1.11223,0.00637085,0), (1.10809,0.0190307,0), 
(1.1108,-0.0317845,0), (1.11209,-0.0190871,0), (1.10923,-0.00634139,0), (1.10923,0.00635367,0), (1.11409,0.0191338,0), 
(1.1098,-0.0317559,0), (1.11409,-0.0191214,0), (1.11023,-0.0063471,0), (1.11223,0.00637085,0), (1.10909,0.0190479,0), 
(1.1108,-0.0317845,0), (1.11009,-0.0190528,0), (1.10723,-0.00632995,0), (1.10723,0.00634221,0), (1.11309,0.0191166,0), 
(1.11579,-0.0319276,0), (1.11109,-0.0190699,0), (1.11023,-0.0063471,0), (1.10823,0.00634794,0), (1.11009,0.0190651,0), 
(1.11179,-0.0318131,0), (1.11009,-0.0190528,0), (1.10723,-0.00632995,0), (1.10723,0.00634221,0), (1.11409,0.0191338,0), 
(1.11579,-0.0319276,0), (1.11109,-0.0190699,0), (1.11023,-0.0063471,0), (1.10623,0.00633648,0), (1.11009,0.0190651,0), 
(1.11379,-0.0318704,0), (1.11009,-0.0190528,0), (1.11023,-0.0063471,0), (1.10923,0.00635367,0), (1.10909,0.0190479,0), 
(1.11379,-0.0318704,0), (1.11009,-0.0190528,0), (1.11123,-0.00635282,0), (1.11223,0.00637085,0), (1.10909,0.0190479,0), 
(1.11479,-0.031899,0), (1.11109,-0.0190699,0), (1.11023,-0.0063471,0), (1.10823,0.00634794,0), (1.10909,0.0190479,0), 
(1.11379,-0.0318704,0), (1.11009,-0.0190528,0), (1.10823,-0.00633567,0), (1.10623,0.00633648,0), (1.11209,0.0190994,0), 
(1.11379,-0.0318704,0), (1.11009,-0.0190528,0), (1.11023,-0.0063471,0), (1.11223,0.00637085,0), (1.10909,0.0190479,0), 
(1.11479,-0.031899,0), (1.11009,-0.0190528,0), (1.11023,-0.0063471,0), (1.10823,0.00634794,0), (1.11009,0.0190651,0), 
(1.11279,-0.0318418,0), (1.11009,-0.0190528,0), (1.11123,-0.00635282,0), (1.11123,0.00636512,0), (1.10909,0.0190479,0), 
(1.11379,-0.0318704,0), (1.11109,-0.0190699,0), (1.11123,-0.00635282,0), (1.10923,0.00635367,0), (1.10809,0.0190307,0), 
(1.11379,-0.0318704,0), (1.11109,-0.0190699,0), (1.11023,-0.0063471,0), (1.10923,0.00635367,0), (1.10809,0.0190307,0), 
(1.11479,-0.031899,0), (1.11009,-0.0190528,0), (1.11123,-0.00635282,0), (1.11123,0.00636512,0), (1.10909,0.0190479,0), 
(1.11279,-0.0318418,0), (1.11009,-0.0190528,0), (1.10723,-0.00632995,0), (1.10623,0.00633648,0), (1.11309,0.0191166,0), 
(1.1108,-0.0317845,0), (1.11009,-0.0190528,0), (1.11123,-0.00635282,0), (1.11223,0.00637085,0), (1.10909,0.0190479,0), 
(1.11479,-0.031899,0), (1.11009,-0.0190528,0), (1.10923,-0.00634139,0), (1.10623,0.00633648,0), (1.11009,0.0190651,0), 
(1.11379,-0.0318704,0), (1.10909,-0.0190356,0), (1.10723,-0.00632995,0), (1.10623,0.00633648,0), (1.11309,0.0191166,0), 
(1.1108,-0.0317845,0), (1.11109,-0.0190699,0), (1.10823,-0.00633567,0), (1.10823,0.00634794,0), (1.11409,0.0191338,0), 
(1.1108,-0.0317845,0), (1.10909,-0.0190356,0), (1.11023,-0.0063471,0), (1.11223,0.00637085,0), (1.10909,0.0190479,0), 
(1.11479,-0.031899,0), (1.11009,-0.0190528,0), (1.11023,-0.0063471,0), (1.10723,0.00634221,0), (1.11009,0.0190651,0), 
(1.11479,-0.031899,0), (1.11009,-0.0190528,0), (1.10923,-0.00634139,0), (1.10623,0.00633648,0), (1.11009,0.0190651,0), 
(1.11479,-0.031899,0), (1.11109,-0.0190699,0), (1.10923,-0.00634139,0), (1.10723,0.00634221,0), (1.11009,0.0190651,0), 
(1.1108,-0.0317845,0), (1.11209,-0.0190871,0), (1.10923,-0.00634139,0), (1.10923,0.00635367,0), (1.11309,0.0191166,0), 
(1.11279,-0.0318418,0), (1.11009,-0.0190528,0), (1.10723,-0.00632995,0), (1.10723,0.00634221,0), (1.11309,0.0191166,0), 
(1.11479,-0.031899,0), (1.11009,-0.0190528,0), (1.11023,-0.0063471,0), (1.11123,0.00636512,0), (1.10809,0.0190307,0), 
(1.11379,-0.0318704,0), (1.11109,-0.0190699,0), (1.11023,-0.0063471,0), (1.10923,0.00635367,0), (1.10909,0.0190479,0), 
(1.1108,-0.0317845,0), (1.11109,-0.0190699,0), (1.10823,-0.00633567,0), (1.10823,0.00634794,0), (1.11309,0.0191166,0), 
(1.11379,-0.0318704,0), (1.11009,-0.0190528,0), (1.10823,-0.00633567,0), (1.10623,0.00633648,0), (1.11209,0.0190994,0), 
(1.11179,-0.0318131,0), (1.11009,-0.0190528,0), (1.10723,-0.00632995,0), (1.10723,0.00634221,0), (1.11309,0.0191166,0), 
(1.11279,-0.0318418,0), (1.11009,-0.0190528,0), (1.11023,-0.0063471,0), (1.11323,0.00637658,0), (1.10909,0.0190479,0), 
(1.1108,-0.0317845,0), (1.11309,-0.0191043,0), (1.11023,-0.0063471,0), (1.11223,0.00637085,0), (1.10909,0.0190479,0), 
(1.11179,-0.0318131,0), (1.11009,-0.0190528,0), (1.10723,-0.00632995,0), (1.10723,0.00634221,0), (1.11309,0.0191166,0), 
(1.1108,-0.0317845,0), (1.11209,-0.0190871,0), (1.10923,-0.00634139,0), (1.10923,0.00635367,0), (1.11309,0.0191166,0), 
(1.11479,-0.031899,0), (1.11009,-0.0190528,0), (1.11023,-0.0063471,0), (1.10923,0.00635367,0), (1.10809,0.0190307,0), 
(1.11479,-0.031899,0), (1.11009,-0.0190528,0), (1.10923,-0.00634139,0), (1.10623,0.00633648,0), (1.11109,0.0190822,0), 
(1.11379,-0.0318704,0), (1.11009,-0.0190528,0), (1.10923,-0.00634139,0), (1.11023,0.0063594,0), (1.10809,0.0190307,0), 
(1.1098,-0.0317559,0), (1.11209,-0.0190871,0), (1.10923,-0.00634139,0), (1.11223,0.00637085,0), (1.10809,0.0190307,0), 
(1.1108,-0.0317845,0), (1.11009,-0.0190528,0), (1.10823,-0.00633567,0), (1.10823,0.00634794,0), (1.11309,0.0191166,0), 
(1.11279,-0.0318418,0), (1.11009,-0.0190528,0), (1.10723,-0.00632995,0), (1.10723,0.00634221,0), (1.11409,0.0191338,0), 
(1.1108,-0.0317845,0), (1.11109,-0.0190699,0), (1.10823,-0.00633567,0), (1.10823,0.00634794,0), (1.11309,0.0191166,0), 
(1.11179,-0.0318131,0), (1.11009,-0.0190528,0), (1.10723,-0.00632995,0), (1.10623,0.00633648,0), (1.11309,0.0191166,0), 
(1.11279,-0.0318418,0), (1.11009,-0.0190528,0), (1.10723,-0.00632995,0), (1.10723,0.00634221,0), (1.11309,0.0191166,0), 
(1.1098,-0.0317559,0), (1.11009,-0.0190528,0), (1.11023,-0.0063471,0), (1.11223,0.00637085,0), (1.10809,0.0190307,0), 
(1.11279,-0.0318418,0), (1.11009,-0.0190528,0), (1.10623,-0.00632424,0), (1.10723,0.00634221,0), (1.11409,0.0191338,0), 
(1.11479,-0.031899,0), (1.11109,-0.0190699,0), (1.10923,-0.00634139,0), (1.10723,0.00634221,0), (1.11109,0.0190822,0), 
(1.11579,-0.0319276,0), (1.11109,-0.0190699,0), (1.10923,-0.00634139,0), (1.10623,0.00633648,0), (1.11009,0.0190651,0), 
(1.1108,-0.0317845,0), (1.11109,-0.0190699,0), (1.10823,-0.00633567,0), (1.10923,0.00635367,0), (1.11409,0.0191338,0), 
(1.11479,-0.031899,0), (1.11109,-0.0190699,0), (1.11023,-0.0063471,0), (1.10723,0.00634221,0), (1.11009,0.0190651,0), 
(1.11179,-0.0318131,0), (1.11009,-0.0190528,0), (1.10823,-0.00633567,0), (1.10823,0.00634794,0), (1.11309,0.0191166,0), 
(1.1108,-0.0317845,0), (1.11009,-0.0190528,0), (1.10723,-0.00632995,0), (1.10823,0.00634794,0), (1.11309,0.0191166,0), 
(1.11379,-0.0318704,0), (1.11009,-0.0190528,0), (1.10823,-0.00633567,0), (1.10623,0.00633648,0), (1.11209,0.0190994,0), 
(1.11479,-0.031899,0), (1.11109,-0.0190699,0), (1.10923,-0.00634139,0), (1.10623,0.00633648,0), (1.11009,0.0190651,0), 
